well,date,water_mAOD,depth_below_ground
ceh26,2011-04,9.81,-0.615
ceh26,2011-05,9.72,-0.705
ceh26,2011-06,9.57,-0.855
ceh26,2011-07,9.45,-0.975
ceh26,2011-08,9.41,-1.015
ceh26,2011-09,9.583,-0.842
ceh26,2011-10,9.75,-0.675
ceh26,2011-11,9.84,-0.585
ceh26,2011-12,10.17,-0.255
ceh26,2012-01,10.01,-0.415
ceh26,2012-02,10.0,-0.425
ceh26,2012-03,9.78,-0.645
ceh26,2012-04,9.76,-0.665
ceh26,2012-05,9.64,-0.785
ceh26,2012-06,9.87,-0.555
ceh26,2012-07,9.72,-0.705
ceh26,2012-08,10.07,-0.355
ceh26,2012-09,10.25,-0.175
ceh26,2012-10,10.43,0.005
ceh26,2012-11,10.45,0.025
ceh26,2012-12,10.44,0.015
ceh26,2013-01,10.44,0.015
ceh26,2013-02,10.42,-0.005
ceh26,2013-03,10.32,-0.105
ceh26,2013-04,10.09,-0.335
ceh26,2013-05,10.03,-0.395
ceh26,2013-06,9.83,-0.595
ceh26,2013-07,9.69,-0.735
ceh26,2013-08,9.72,-0.705
ceh26,2013-09,9.73,-0.695
ceh26,2013-10,10.18,-0.245
ceh26,2013-11,10.06,-0.365
ceh26,2013-12,10.44,0.015
ceh26,2014-01,10.45,0.025
ceh26,2014-02,10.45,0.025
ceh26,2014-03,10.45,0.025
ceh26,2014-04,10.25,-0.175
ceh26,2014-05,10.16,-0.265
ceh26,2014-06,9.85,-0.575
ceh26,2014-07,9.66,-0.765
ceh26,2014-08,9.69,-0.735
ceh26,2014-09,9.53,-0.895
ceh26,2014-10,10.19,-0.235
ceh26,2014-11,10.1,-0.325
ceh26,2014-12,10.32,-0.105
ceh26,2015-01,10.41,-0.015
ceh26,2015-02,10.28,-0.145
ceh26,2015-03,10.31,-0.115
ceh26,2015-04,9.97,-0.455
ceh26,2015-05,10.21,-0.215
ceh26,2015-06,9.75,-0.675
ceh26,2015-07,9.7,-0.725
ceh26,2015-08,9.59,-0.835
ceh26,2015-09,9.48,-0.945
ceh26,2015-10,9.64,-0.785
ceh26,2015-11,10.22,-0.205
ceh26,2015-12,10.449,0.024
ceh26,2016-01,10.44,0.015
ceh26,2016-02,10.46,0.035
ceh26,2016-03,10.43,0.005
ceh26,2016-04,10.36,-0.065
ceh26,2016-05,9.99,-0.435
ceh26,2016-06,10.16,-0.265
ceh26,2016-07,9.89,-0.535
ceh26,2016-08,9.9,-0.525
ceh26,2016-09,9.82,-0.605
ceh26,2016-10,9.73,-0.695
ceh26,2016-11,10.0,-0.425
ceh26,2016-12,9.98,-0.445
ceh26,2017-01,10.175,-0.25
ceh26,2017-02,10.37,-0.055
ceh26,2017-03,10.41,-0.015
ceh26,2017-04,10.02,-0.405
ceh26,2017-05,9.78,-0.645
ceh26,2017-06,9.91,-0.515
ceh26,2017-07,9.74,-0.685
ceh26,2017-08,9.58,-0.845
ceh26,2017-09,9.88,-0.545
ceh26,2017-10,9.83,-0.595
ceh26,2017-11,10.27,-0.155
ceh26,2017-12,10.41,-0.015
ceh26,2018-01,10.41,-0.015
ceh26,2018-02,10.37,-0.055
ceh26,2018-03,10.35,-0.075
ceh26,2018-04,10.22,-0.205
ceh26,2018-05,9.92,-0.505
ceh26,2018-06,9.49,-0.935
ceh26,2018-07,9.52,-0.905
ceh26,2018-08,9.39,-1.035
ceh26,2018-09,9.59,-0.835
ceh26,2018-10,9.62,-0.805
ceh26,2018-11,10.14,-0.285
ceh26,2018-12,10.24,-0.185
ceh26,2019-01,10.19,-0.235
ceh26,2019-02,10.15,-0.275
ceh26,2019-03,10.16,-0.265
ceh26,2019-04,10.13,-0.295
ceh26,2019-05,9.96,-0.465
ceh26,2019-06,9.74,-0.685
ceh26,2019-07,9.64,-0.785
ceh26,2019-08,9.5,-0.925
ceh26,2019-09,9.71,-0.715
ceh26,2019-10,10.06,-0.365
ceh26,2019-11,10.21,-0.215
ceh26,2019-12,10.16,-0.265
ceh26,2020-01,10.41,-0.015
ceh26,2020-02,10.44,0.015
ceh26,2020-03,10.2,-0.225
ceh26,2020-04,10.01,-0.415
ceh26,2020-05,9.7,-0.725
ceh26,2020-06,9.66,-0.765
ceh26,2020-07,9.78,-0.645
ceh26,2020-08,10.13,-0.295
ceh26,2020-09,10.1,-0.325
ceh26,2020-10,10.44,0.015
ceh26,2020-11,10.37,-0.055
ceh26,2020-12,10.44,0.015
ceh26,2021-01,10.45,0.025
ceh26,2021-02,10.45,0.025
ceh26,2021-03,10.44,0.015
ceh26,2021-04,10.16,-0.265
ceh26,2021-05,10.26,-0.165
ceh26,2021-06,9.89,-0.535
ceh26,2021-07,9.71,-0.715
ceh26,2021-08,9.6,-0.825
ceh26,2021-09,9.83,-0.595
ceh26,2021-10,10.45,0.025
ceh26,2021-11,10.45,0.025
ceh26,2021-12,10.45,0.025
ceh26,2022-01,10.25,-0.175
ceh26,2022-02,10.44,0.015
ceh26,2022-03,10.14,-0.285
ceh26,2022-04,10.0,-0.425
ceh26,2022-05,9.93,-0.495
ceh26,2022-06,9.74,-0.685
ceh26,2022-07,9.57,-0.855
ceh26,2022-08,9.46,-0.965
ceh26,2022-09,9.4,-1.025
ceh26,2022-10,9.7,-0.725
ceh26,2022-11,10.1,-0.325
ceh26,2023-01,10.3,-0.125
ceh26,2023-02,10.11,-0.315
ceh26,2023-03,10.43,0.005
ceh26,2023-04,10.13,-0.295
ceh26,2023-05,9.84,-0.585
ceh26,2023-06,9.6,-0.825
ceh26,2023-07,9.86,-0.565
ceh26,2023-08,9.83,-0.595
ceh26,2023-09,10.31,-0.115
ceh26,2023-10,10.39,-0.035
ceh26,2023-11,10.4,-0.025
ceh26,2023-12,10.44,0.015
ceh26,2024-01,10.45,0.025
ceh26,2024-02,10.46,0.035
ceh26,2024-03,10.46,0.035
ceh26,2024-04,10.42,-0.005
ceh26,2024-05,10.11,-0.315
ceh26,2024-06,9.83,-0.595
ceh26,2024-07,9.62,-0.805
ceh26,2024-08,9.66,-0.765
ceh26,2024-09,9.9,-0.525
ceh26,2024-10,10.0,-0.425
ceh26,2024-11,10.04,-0.385
ceh26,2024-12,10.39,-0.035
ceh26,2025-01,10.43,0.005
ceh26,2025-02,10.4,-0.025
ceh26,2025-03,10.17,-0.255
ceh26,2025-04,9.93,-0.495
ceh26,2025-05,9.93,-0.495
ceh26,2025-06,9.72,-0.705
ceh26,2025-07,9.52,-0.905
ceh26,2025-08,9.41,-1.015
ceh26,2025-09,9.79,-0.635
ceh26,2025-10,9.86,-0.565
ceh26,2025-11,10.45,0.025
ceh26,2025-12,10.45,0.025
ceh26,2026-01,10.45,0.025
ceh26,2026-02,10.45,0.025
ceh26,2026-03,10.45,0.025
ceh26,2026-04,10.06,-0.365
ceh26,2026-05,9.88,-0.545
ceh26,2026-06,9.655,-0.77
ceh26,2026-07,9.42,-1.005
ceh26,2026-08,9.43,-0.995
ceh27,2010-03,10.79,-0.11
ceh27,2010-04,10.51,-0.39
ceh27,2010-05,10.43,-0.47
ceh27,2010-06,10.29,-0.61
ceh27,2010-07,10.54,-0.36
ceh27,2010-08,10.21,-0.69
ceh27,2010-09,10.39,-0.51
ceh27,2010-10,10.52,-0.38
ceh27,2010-11,10.57,-0.33
ceh27,2010-12,10.73,-0.17
ceh27,2011-01,10.69,-0.21
ceh27,2011-02,10.77,-0.13
ceh27,2011-03,10.52,-0.38
ceh27,2011-04,10.29,-0.61
ceh27,2011-05,10.17,-0.73
ceh27,2011-06,10.04,-0.86
ceh27,2011-07,9.92,-0.98
ceh27,2011-08,9.86,-1.04
ceh27,2011-09,9.997,-0.903
ceh27,2011-10,10.13,-0.77
ceh27,2011-11,10.17,-0.73
ceh27,2011-12,10.44,-0.46
ceh27,2012-01,10.4,-0.5
ceh27,2012-02,10.37,-0.53
ceh27,2012-03,10.2,-0.7
ceh27,2012-04,10.15,-0.75
ceh27,2012-05,10.05,-0.85
ceh27,2012-06,10.2,-0.7
ceh27,2012-07,10.13,-0.77
ceh27,2012-08,10.42,-0.48
ceh27,2012-09,10.6,-0.3
ceh27,2012-10,10.87,-0.03
ceh27,2012-11,11.09,0.19
ceh27,2012-12,11.11,0.21
