h,P_m,PET,P_m_lag1,h_prev,Delta_h,Drainage_Component,Well_Name,Period,neg_h_prev
-1.61,0.0382,0.0179122893806151,0.1128,-1.77,0.15999999999999992,-0.016062083780328376,CEH31,After,1.77
-1.75,0.0504,0.0255738024998631,0.0382,-1.61,-0.1399999999999999,-0.16255622792322943,CEH31,After,1.61
-1.77,0.096,0.034794782798454,0.0504,-1.75,-0.020000000000000018,-0.04775837494629295,CEH31,After,1.75
-1.63,0.0672,0.0516120532400373,0.096,-1.77,0.14000000000000012,0.059263659735435556,CEH31,After,1.77
-1.74,0.0392,0.0681657841856536,0.0672,-1.63,-0.1100000000000001,-0.10563973705176097,CEH31,After,1.63
-1.86,0.0608,0.092120481510294,0.0392,-1.74,-0.1200000000000001,-0.017970259608503597,CEH31,After,1.74
-1.96,0.0322,0.1097485813223114,0.0608,-1.86,-0.09999999999999987,-0.00470580892105571,CEH31,After,1.86
-2.08,0.0608,0.0989358321187804,0.0322,-1.96,-0.1200000000000001,0.008017917039256417,CEH31,After,1.96
-2.1,0.0862,0.0699707475329168,0.0608,-2.08,-0.020000000000000018,-0.00028958081467231334,CEH31,After,2.08
-2.15,0.1478,0.0431907817709369,0.0862,-2.1,-0.04999999999999982,-0.12848480011575897,CEH31,After,2.1
-1.82,0.093,0.0217215999048298,0.1478,-2.15,0.32999999999999985,0.09598616144195801,CEH31,After,2.15
-1.72,0.0602,0.0206794590017241,0.093,-1.82,0.10000000000000009,-0.033925132764523254,CEH31,After,1.82
-1.69,0.0728,0.0203284124671498,0.0602,-1.72,0.030000000000000027,-0.04349982221733608,CEH31,After,1.72
-1.61,0.1134,0.023081649956265,0.0728,-1.69,0.07999999999999985,-0.011736666567519961,CEH31,After,1.69
-1.4,0.031,0.0306170022564282,0.1134,-1.61,0.2100000000000002,0.05696120815998413,CEH31,After,1.61
-1.47,0.0128,0.0554076360862932,0.031,-1.4,-0.07000000000000006,-0.02245701221462866,CEH31,After,1.4
-1.65,0.0072,0.0780053641747065,0.0128,-1.47,-0.17999999999999994,-0.05561917958111459,CEH31,After,1.47
-1.79,0.0764,0.0962307127782272,0.0072,-1.65,-0.14000000000000012,0.029442081757399235,CEH31,After,1.65
-1.89,0.0994,0.0969163493097241,0.0764,-1.79,-0.09999999999999987,-0.058145067222434316,CEH31,After,1.79
-1.99,0.1192,0.0976132155179787,0.0994,-1.89,-0.10000000000000009,-0.09966006679345285,CEH31,After,1.89
-1.73,0.0606,0.0672317697887623,0.1192,-1.99,0.26,0.16573177027374217,CEH31,After,1.99
-1.77,0.116,0.0447405822887121,0.0606,-1.73,-0.040000000000000036,-0.06785811487252912,CEH31,After,1.73
-1.72,0.0848,0.0295056397138296,0.116,-1.77,0.050000000000000044,-0.10999323152229633,CEH31,After,1.77
-1.49,0.1505999999999999,0.0168909492945821,0.0848,-1.72,0.22999999999999998,0.10414922576847518,CEH31,After,1.72
-1.25,0.1102,0.0129870686539831,0.1505999999999999,-1.49,0.24,-0.015825941459931093,CEH31,After,1.49
-1.01,0.089,0.0186818521964761,0.1102,-1.25,0.24,0.07024288582985563,CEH31,After,1.25
-0.87,0.0424,0.0312899332564512,0.089,-1.01,0.14,0.033686625520762806,CEH31,After,1.01
-0.98,0.0158,0.0374313956455442,0.0424,-0.87,-0.10999999999999999,-0.11784784688423597,CEH31,After,0.87
-1.18,0.1077999999999999,0.0642263455138479,0.0158,-0.98,-0.19999999999999996,-0.10738906955389776,CEH31,After,0.98
-1.12,0.0252,0.0942497072885958,0.1077999999999999,-1.18,0.05999999999999983,0.03830316765733102,CEH31,After,1.18
-1.35,0.0272,0.1169174567508262,0.0252,-1.12,-0.22999999999999998,-0.054776332898431396,CEH31,After,1.12
-1.49,0.0456,0.094777510509353,0.0272,-1.35,-0.1399999999999999,-0.010570651137913778,CEH31,After,1.35
-1.49,0.0952,0.0776241874685951,0.0456,-1.49,0.0,0.06256417733478284,CEH31,After,1.49
-1.71,0.2012,0.0515176231476902,0.0952,-1.49,-0.21999999999999997,-0.2994257140774599,CEH31,After,1.49
-1.36,0.0467999999999999,0.0294710066467027,0.2012,-1.71,0.34999999999999987,0.031249853858557088,CEH31,After,1.71
-1.22,0.1002,0.019867764121142,0.0467999999999999,-1.36,0.14000000000000012,0.09058333818062993,CEH31,After,1.36
-1.33,0.0252,0.0186109214291315,0.1002,-1.22,-0.1100000000000001,-0.26126617638211036,CEH31,After,1.22
-1.15,0.0866,0.0237653141318251,0.0252,-1.33,0.18000000000000016,0.17822080826330314,CEH31,After,1.33
-1.24,0.0327999999999999,0.0347917962835035,0.0866,-1.15,-0.09000000000000008,-0.18518914438280137,CEH31,After,1.15
-1.37,0.0448,0.045473161701825,0.0327999999999999,-1.24,-0.13000000000000012,-0.1046866130048323,CEH31,After,1.24
-1.51,0.0472,0.0756288090461812,0.0448,-1.37,-0.1399999999999999,-0.07973727967304062,CEH31,After,1.37
-1.56,0.0238,0.0905318964807798,0.0472,-1.51,-0.050000000000000044,0.03411062030608372,CEH31,After,1.51
-1.55,0.0168,0.1104619647837164,0.0238,-1.56,0.010000000000000009,0.17556487720230307,CEH31,After,1.56
-1.74,0.0412,0.1016991709218285,0.0168,-1.55,-0.18999999999999995,-0.028047726433967857,CEH31,After,1.55
-1.7222131147540984,0.0952,0.0699637377456108,0.0412,-1.74,0.01778688524590155,0.07399038961754063,CEH31,After,1.74
-1.705,0.116,0.0526106372307681,0.0952,-1.7222131147540984,0.01721311475409837,-0.06013571078364684,CEH31,After,1.7222131147540984
-1.6872131147540983,0.1258,0.0308987736620354,0.116,-1.705,0.017786885245901773,-0.1395591855708633,CEH31,After,1.705
-1.67,0.0917999999999999,0.0137812707174706,0.1258,-1.6872131147540983,0.01721311475409837,-0.1909119477048124,CEH31,After,1.6872131147540983
-1.58,0.0232,0.0219836897846353,0.0917999999999999,-1.67,0.08999999999999986,-0.0392118152226319,CEH31,After,1.67
-1.6,0.0965999999999999,0.028068936764161,0.0232,-1.58,-0.020000000000000018,-0.009876528388014429,CEH31,After,1.58
-1.51,0.036,0.0440285592259995,0.0965999999999999,-1.6,0.09000000000000008,-0.006263644362536888,CEH31,After,1.6
-1.55,0.0273999999999999,0.0781688547498778,0.036,-1.51,-0.040000000000000036,0.04147981386281811,CEH31,After,1.51
-1.72,0.0243999999999999,0.1107041047341038,0.0273999999999999,-1.55,-0.16999999999999993,-0.010680279079867572,CEH31,After,1.55
-1.76,0.1128,0.1028168865805784,0.0243999999999999,-1.72,-0.040000000000000036,0.10992055402969106,CEH31,After,1.72
-1.95,0.1142,0.09381376705751,0.1128,-1.76,-0.18999999999999995,-0.22183804167956414,CEH31,After,1.76
-1.81,0.134,0.0791147484570001,0.1142,-1.95,0.1399999999999999,0.07762404696820249,CEH31,After,1.95
-1.72,0.1362,0.0482170198018847,0.134,-1.81,0.09000000000000008,-0.06796512994113837,CEH31,After_Scrape2,1.81
-1.45,0.0754,0.0259060594787389,0.1362,-1.72,0.27,0.06554308541675245,CEH31,After_Scrape2,1.72
-1.41,0.124,0.0215973634135762,0.0754,-1.45,0.040000000000000036,-0.05939971704810824,CEH31,After_Scrape2,1.45
-1.21,0.1112,0.0174196053541396,0.124,-1.41,0.19999999999999996,0.0021409408908796626,CEH31,After_Scrape2,1.41
-1.18,0.0765999999999999,0.0256833704695574,0.1112,-1.21,0.030000000000000027,-0.12831576479996476,CEH31,After_Scrape2,1.21
-1.05,0.1064,0.03473113553075,0.0765999999999999,-1.18,0.1299999999999999,0.053321307953066444,CEH31,After_Scrape2,1.18
-1.11,0.0828,0.0480210734698828,0.1064,-1.05,-0.06000000000000005,-0.1669304787592728,CEH31,After_Scrape2,1.05
-1.18,0.0448,0.0851606842163695,0.0828,-1.11,-0.06999999999999984,-0.06240302962463659,CEH31,After_Scrape2,1.11
-1.23,0.0304,0.0880180561124374,0.0448,-1.18,-0.050000000000000044,0.03380412354030446,CEH31,After_Scrape2,1.18
-1.41,0.072,0.0988404071816598,0.0304,-1.23,-0.17999999999999994,-0.04881077545148313,CEH31,After_Scrape2,1.23
-1.71,0.0494,0.0946305050728842,0.072,-1.41,-0.30000000000000004,-0.25429319424268615,CEH31,After_Scrape2,1.41
-1.61,0.0942,0.0672397287495123,0.0494,-1.71,0.09999999999999987,0.13575439635567887,CEH31,After_Scrape2,1.71
-1.68,0.0752,0.0483438039919346,0.0942,-1.61,-0.06999999999999984,-0.15359386856998167,CEH31,After_Scrape2,1.61
-1.63,0.049,0.0272394490051505,0.0752,-1.68,0.050000000000000044,-0.03830640497908616,CEH31,After_Scrape2,1.68
-1.71,0.1192,0.0224852154410495,0.049,-1.63,-0.08000000000000007,-0.12854077457480523,CEH31,After_Scrape2,1.63
-1.42,0.0973,0.0140101211804201,0.1192,-1.71,0.29000000000000004,0.09460276034541223,CEH31,After_Scrape2,1.71
-1.33,0.0382,0.0192260797585776,0.0973,-1.42,0.08999999999999986,-0.05469582664786527,CEH31,After_Scrape2,1.42
-1.32,0.0218,0.0353490293272799,0.0382,-1.33,0.010000000000000009,0.00601814992358074,CEH31,After_Scrape2,1.33
-1.46,0.0682,0.0552150687059312,0.0218,-1.32,-0.1399999999999999,-0.07568725933488389,CEH31,After_Scrape2,1.32
-1.57,0.031,0.0771729304951504,0.0682,-1.46,-0.1100000000000001,-0.09038739755048261,CEH31,After_Scrape2,1.46
-1.67,0.0834,0.0982893286794334,0.031,-1.57,-0.09999999999999987,0.029024550822025236,CEH31,After_Scrape2,1.57
-1.75,0.0283999999999999,0.1122005792724127,0.0834,-1.67,-0.08000000000000007,-0.02214076972793408,CEH31,After_Scrape2,1.67
-1.92,0.0264,0.1025614789707804,0.0283999999999999,-1.75,-0.16999999999999993,-0.02801504493084586,CEH31,After_Scrape2,1.75
-1.9,0.1485999999999999,0.0664402364352144,0.0264,-1.92,0.020000000000000018,0.0970743911350695,CEH31,After_Scrape2,1.92
-1.98,0.074,0.0464380731615376,0.1485999999999999,-1.9,-0.08000000000000007,-0.2685389383149466,CEH31,After_Scrape2,1.9
-1.94,0.1840999999999999,0.0278318303644965,0.074,-1.98,0.040000000000000036,-0.044945706705961985,CEH31,After_Scrape2,1.98
-1.51,0.1416,0.0207287668301382,0.1840999999999999,-1.94,0.42999999999999994,0.12648827986291056,CEH31,After_Scrape2,1.94
-1.28,0.1242,0.0773953132087707,0.1416,-1.51,0.22999999999999998,0.113322401614662,CEH31,After_Scrape2,1.51
-0.71,0.0792,0.0173753308217581,0.104,-1.25,0.54,0.338676034540566,LIS1,After,1.25
-1.15,0.0886,0.016843406399149,0.0792,-0.71,-0.43999999999999995,-0.5836544664313001,LIS1,After,0.71
-0.97,0.062,0.0130734806917993,0.0886,-1.15,0.17999999999999994,0.003862048027741913,LIS1,After,1.15
-0.86,0.0948,0.0219099754243658,0.062,-0.97,0.10999999999999999,0.020883424068162196,LIS1,After,0.97
-0.67,0.065,0.0476546327440168,0.0948,-0.86,0.18999999999999995,0.09160228807580881,LIS1,After,0.86
-0.7,0.029,0.0774579471188726,0.065,-0.67,-0.029999999999999916,0.022340079760419934,LIS1,After,0.67
-0.88,0.0108,0.1057139093761601,0.029,-0.7,-0.18000000000000005,0.033711444179314154,LIS1,After,0.7
-1.05,0.049,0.115506484690514,0.0108,-0.88,-0.17000000000000004,0.11327536635306318,LIS1,After,0.88
-1.21,0.0373999999999999,0.0939167922714824,0.049,-1.05,-0.15999999999999992,-0.025504110987533912,LIS1,After,1.05
-1.36,0.087,0.0659618410912312,0.0373999999999999,-1.21,-0.15000000000000013,-0.06265065686025961,LIS1,After,1.21
-1.45,0.0975999999999999,0.0444083991785766,0.087,-1.36,-0.08999999999999986,-0.17849665753307203,LIS1,After,1.36
-1.35,0.1392,0.0271936127970865,0.0975999999999999,-1.45,0.09999999999999987,-0.0598078794410694,LIS1,After,1.45
-1.2,0.1128,0.02336955409366,0.1392,-1.35,0.15000000000000013,-0.11916116568473202,LIS1,After,1.35
-1.01,0.0382,0.0179122893806151,0.1128,-1.2,0.18999999999999995,-0.030855782644198977,LIS1,After,1.2
-1.09,0.0504,0.0255738024998631,0.0382,-1.01,-0.08000000000000007,-0.10260513837961437,LIS1,After,1.01
-1.2,0.096,0.034794782798454,0.0504,-1.09,-0.10999999999999988,-0.13700638525903758,LIS1,After,1.09
-0.94,0.0672,0.0516120532400373,0.096,-1.2,0.26,0.16933007790194307,LIS1,After,1.2
-1.04,0.0392,0.0681657841856536,0.0672,-0.94,-0.10000000000000009,-0.07776089782826234,LIS1,After,0.94
-1.19,0.0608,0.092120481510294,0.0392,-1.04,-0.1499999999999999,0.0030413822900615672,LIS1,After,1.04
-1.3,0.0322,0.1097485813223114,0.0608,-1.19,-0.1100000000000001,0.03873334152222985,LIS1,After,1.19
-1.44,0.0608,0.0989358321187804,0.0322,-1.3,-0.1399999999999999,0.04795352152174981,LIS1,After,1.3
-1.54,0.0862,0.0699707475329168,0.0608,-1.44,-0.10000000000000009,-0.057682476311194136,LIS1,After,1.44
-1.61,0.1478,0.0431907817709369,0.0862,-1.54,-0.07000000000000006,-0.1598478829326037,LIS1,After,1.54
-1.36,0.093,0.0217215999048298,0.1478,-1.61,0.25,-0.04406162724687982,LIS1,After,1.61
-1.18,0.0602,0.0206794590017241,0.093,-1.36,0.18000000000000016,0.013725814704162294,LIS1,After,1.36
-1.11,0.0728,0.0203284124671498,0.0602,-1.18,0.06999999999999984,-0.0190586848093059,LIS1,After,1.18
-1.01,0.1134,0.023081649956265,0.0728,-1.11,0.10000000000000009,-0.011715893310350306,LIS1,After,1.11
-0.76,0.031,0.0306170022564282,0.1134,-1.01,0.25,0.061702896096574075,LIS1,After,1.01
-0.72,0.0128,0.0554076360862932,0.031,-0.76,0.040000000000000036,0.11436384732777802,LIS1,After,0.76
-0.92,0.0072,0.0780053641747065,0.0128,-0.72,-0.20000000000000007,-0.021815191461400596,LIS1,After,0.72
-1.09,0.0764,0.0962307127782272,0.0072,-0.92,-0.17000000000000004,0.07028572434600738,LIS1,After,0.92
-1.24,0.0994,0.0969163493097241,0.0764,-1.09,-0.1499999999999999,-0.07276725025495834,LIS1,After,1.09
-1.34,0.1192,0.0976132155179787,0.0994,-1.24,-0.10000000000000009,-0.0757065139714429,LIS1,After,1.24
-1.1,0.0606,0.0672317697887623,0.1192,-1.34,0.24,0.13583667990234394,LIS1,After,1.34
-1.14,0.116,0.0447405822887121,0.0606,-1.1,-0.039999999999999813,-0.0647030297537834,LIS1,After,1.1
-1.05,0.0848,0.0295056397138296,0.116,-1.14,0.08999999999999986,-0.10746546605446075,LIS1,After,1.14
-0.82,0.1505999999999999,0.0168909492945821,0.0848,-1.05,0.2300000000000001,0.07312924791329972,LIS1,After,1.05
-0.49,0.1102,0.0129870686539831,0.1505999999999999,-0.82,0.32999999999999996,0.005899543643333498,LIS1,After,0.82
-0.11,0.089,0.0186818521964761,0.1102,-0.49,0.38,0.16739817834440446,LIS1,After,0.49
0.35,0.0424,0.0312899332564512,0.089,-0.11,0.45999999999999996,0.3316425843261797,LIS1,After,0.11
0.35,0.0158,0.0374313956455442,0.0424,0.35,0.0,-0.00089066848045323,LIS1,After,-0.35
-0.06,0.1077999999999999,0.0642263455138479,0.0158,0.35,-0.41,-0.27582585949663707,LIS1,After,-0.35
-0.11,0.0252,0.0942497072885958,0.1077999999999999,-0.06,-0.05,-0.05471996604753232,LIS1,After,0.06
-0.38,0.0272,0.1169174567508262,0.0252,-0.11,-0.27,-0.017261717508019803,LIS1,After,0.11
-0.62,0.0456,0.094777510509353,0.0272,-0.38,-0.24,-0.05125722897230078,LIS1,After,0.38
-0.79,0.0952,0.0776241874685951,0.0456,-0.62,-0.17000000000000004,-0.07098957526487654,LIS1,After,0.62
-0.91,0.2012,0.0515176231476902,0.0952,-0.79,-0.12,-0.20901633588894675,LIS1,After,0.79
-0.56,0.0467999999999999,0.0294710066467027,0.2012,-0.91,0.35,-0.05056955919007386,LIS1,After,0.91
-0.47,0.1002,0.019867764121142,0.0467999999999999,-0.56,0.09000000000000008,0.03163799319127455,LIS1,After,0.56
-0.35,0.0252,0.0186109214291315,0.1002,-0.47,0.12,-0.06896394558479157,LIS1,After,0.47
-0.39,0.0866,0.0237653141318251,0.0252,-0.35,-0.040000000000000036,-0.03646738044634891,LIS1,After,0.35
-0.34,0.0327999999999999,0.0347917962835035,0.0866,-0.39,0.04999999999999999,-0.06327040968438725,LIS1,After,0.39
-0.48,0.0448,0.045473161701825,0.0327999999999999,-0.34,-0.13999999999999996,-0.09650237132721755,LIS1,After,0.34
-0.61,0.0472,0.0756288090461812,0.0448,-0.48,-0.13,-0.034421509103795545,LIS1,After,0.48
-0.72,0.0238,0.0905318964807798,0.0472,-0.61,-0.10999999999999999,0.019729406356441354,LIS1,After,0.61
-0.93,0.0168,0.1104619647837164,0.0238,-0.72,-0.21000000000000008,0.028804069091160733,LIS1,After,0.72
-1.08,0.0412,0.1016991709218285,0.0168,-0.93,-0.15000000000000002,0.08204071153940934,LIS1,After,0.93
-1.25,0.0952,0.0699637377456108,0.0412,-1.08,-0.16999999999999993,-0.08099906681912578,LIS1,After,1.08
-1.37,0.116,0.0526106372307681,0.0952,-1.25,-0.1200000000000001,-0.20609224534721413,LIS1,After,1.25
-1.42,0.1258,0.0308987736620354,0.116,-1.37,-0.04999999999999982,-0.24373847857608866,LIS1,After,1.37
-1.11,0.0917999999999999,0.0137812707174706,0.1258,-1.42,0.30999999999999983,0.04711676815384772,LIS1,After,1.42
-0.7,0.0232,0.0219836897846353,0.0917999999999999,-1.11,0.41000000000000014,0.25007427968281054,LIS1,After,1.11
-0.89,0.0965999999999999,0.028068936764161,0.0232,-0.7,-0.19000000000000006,-0.1701885690431459,LIS1,After,0.7
-0.77,0.036,0.0440285592259995,0.0965999999999999,-0.89,0.12,0.007612645480202296,LIS1,After,0.89
-0.81,0.0273999999999999,0.0781688547498778,0.036,-0.77,-0.040000000000000036,0.08334207672906183,LIS1,After,0.77
-1.0,0.0243999999999999,0.1107041047341038,0.0273999999999999,-0.81,-0.18999999999999995,0.04087390680998171,LIS1,After,0.81
-1.15,0.1128,0.1028168865805784,0.0243999999999999,-1.0,-0.1499999999999999,0.06692188330744964,LIS1,After,1.0
-1.21,0.1142,0.09381376705751,0.1128,-1.15,-0.06000000000000005,-0.0778000339446398,LIS1,After,1.15
-1.2,0.134,0.0791147484570001,0.1142,-1.21,0.010000000000000009,-0.05045951427882858,LIS1,After,1.21
-1.13,0.1362,0.0482170198018847,0.134,-1.2,0.07000000000000006,-0.12029750848290097,LIS1,After_Scrape2,1.2
-0.98,0.0754,0.0259060594787389,0.1362,-1.13,0.1499999999999999,-0.10522707876951126,LIS1,After_Scrape2,1.13
-0.76,0.124,0.0215973634135762,0.0754,-0.98,0.21999999999999997,0.09811807803245409,LIS1,After_Scrape2,0.98
-0.5,0.1112,0.0174196053541396,0.124,-0.76,0.26,0.011139212358908315,LIS1,After_Scrape2,0.76
-0.36,0.0765999999999999,0.0256833704695574,0.1112,-0.5,0.14,-0.05625374371753901,LIS1,After_Scrape2,0.5
-0.1,0.1064,0.03473113553075,0.0765999999999999,-0.36,0.26,0.1703949412863238,LIS1,After_Scrape2,0.36
0.1,0.0828,0.0480210734698828,0.1064,-0.1,0.2,0.07494255484461529,LIS1,After_Scrape2,0.1
0.13,0.0448,0.0851606842163695,0.0828,0.1,0.03,0.060533671358289354,LIS1,After_Scrape2,-0.1
-0.22,0.0304,0.0880180561124374,0.0448,0.13,-0.35,-0.22127712356796195,LIS1,After_Scrape2,-0.13
-0.44,0.072,0.0988404071816598,0.0304,-0.22,-0.22,-0.02801279034125237,LIS1,After_Scrape2,0.22
-0.65,0.0494,0.0946305050728842,0.072,-0.44,-0.21000000000000002,-0.1283983057845554,LIS1,After_Scrape2,0.44
-0.78,0.0942,0.0672397287495123,0.0494,-0.65,-0.13,-0.06782514319254698,LIS1,After_Scrape2,0.65
-0.74,0.0752,0.0483438039919346,0.0942,-0.78,0.040000000000000036,-0.05512434559837362,LIS1,After_Scrape2,0.78
-0.99,0.049,0.0272394490051505,0.0752,-0.74,-0.25,-0.3563113559831158,LIS1,After_Scrape2,0.74
-0.99,0.1192,0.0224852154410495,0.049,-0.99,0.0,-0.05660173857046794,LIS1,After_Scrape2,0.99
-0.64,0.0973,0.0140101211804201,0.1192,-0.99,0.35,0.10345523969908534,LIS1,After_Scrape2,0.99
-0.5,0.0382,0.0192260797585776,0.0973,-0.64,0.14,-0.040408226833374375,LIS1,After_Scrape2,0.64
-0.58,0.0218,0.0353490293272799,0.0382,-0.5,-0.07999999999999996,-0.07645392152717395,LIS1,After_Scrape2,0.5
-0.69,0.0682,0.0552150687059312,0.0218,-0.58,-0.10999999999999999,-0.014229896176539886,LIS1,After_Scrape2,0.58
-0.83,0.031,0.0771729304951504,0.0682,-0.69,-0.14,-0.09604725501568753,LIS1,After_Scrape2,0.69
-0.93,0.0834,0.0982893286794334,0.031,-0.83,-0.10000000000000009,0.08908327653402937,LIS1,After_Scrape2,0.83
-1.06,0.0283999999999999,0.1122005792724127,0.0834,-0.93,-0.13,-0.028557393233440753,LIS1,After_Scrape2,0.93
-1.22,0.0264,0.1025614789707804,0.0283999999999999,-1.06,-0.15999999999999992,0.04670754945843114,LIS1,After_Scrape2,1.06
-1.36,0.1485999999999999,0.0664402364352144,0.0264,-1.22,-0.14000000000000012,-0.02516043039966198,LIS1,After_Scrape2,1.22
-1.29,0.074,0.0464380731615376,0.1485999999999999,-1.36,0.07000000000000006,-0.15984498849758866,LIS1,After_Scrape2,1.36
-1.39,0.1840999999999999,0.0278318303644965,0.074,-1.29,-0.09999999999999987,-0.2018672691811178,LIS1,After_Scrape2,1.29
-0.85,0.1416,0.0207287668301382,0.1840999999999999,-1.39,0.5399999999999999,0.15678798079948134,LIS1,After_Scrape2,1.39
-0.46,0.1242,0.0773953132087707,0.1416,-0.85,0.38999999999999996,0.2596528424102832,LIS1,After_Scrape2,0.85
-0.49,0.0802,0.0141823272466896,0.068,-0.61,0.12,-0.005164867212013272,CEH20,Before,0.61
-0.35,0.0084,0.0165519135929996,0.0802,-0.49,0.14,-0.007993236981264716,CEH20,Before,0.49
-0.56,0.026,0.0318459681234241,0.0084,-0.35,-0.21000000000000008,-0.16139491948491813,CEH20,Before,0.35
-0.7,0.052,0.0501860465707873,0.026,-0.56,-0.1399999999999999,-0.09256121044765267,CEH20,Before,0.56
-0.81,0.0434,0.0723824277335579,0.052,-0.7,-0.1100000000000001,-0.07470909394614533,CEH20,Before,0.7
-0.92,0.0448,0.1005128451103718,0.0434,-0.81,-0.10999999999999999,0.004825359698309051,CEH20,Before,0.81
-1.06,0.1043,0.1060374420769479,0.0448,-0.92,-0.14,-0.016611963397335866,CEH20,Before,0.92
-1.16,0.1082,0.093938647450888,0.1043,-1.06,-0.09999999999999987,-0.13830654774528514,CEH20,Before,1.06
-1.26,0.0288,0.0674184121942515,0.1082,-1.16,-0.10000000000000009,-0.2036751799195714,CEH20,Before,1.16
-1.32,0.0824,0.0511075756662561,0.0288,-1.26,-0.06000000000000005,-0.016996452117825425,CEH20,Before,1.26
-1.41,0.2056,0.0293763013627957,0.0824,-1.32,-0.08999999999999986,-0.21571790613935632,CEH20,Before,1.32
-0.99,0.0872,0.0134383625207979,0.2056,-1.41,0.41999999999999993,-0.02111886167381491,CEH20,Before,1.41
-0.95,0.055,0.0106509879735531,0.0872,-0.99,0.040000000000000036,-0.13654827585394325,CEH20,Before,0.99
-0.94,0.0364,0.0130331931700102,0.055,-0.95,0.010000000000000009,-0.08791056590975703,CEH20,Before,0.95
-1.02,0.0772,0.0295400437662233,0.0364,-0.94,-0.08000000000000007,-0.10027463509966444,CEH20,Before,0.94
-1.08,0.0172,0.0487896019580252,0.0772,-1.02,-0.06000000000000005,-0.1325090265741763,CEH20,Before,1.02
