,nw1,nw2,nw3,nw4,nw4b,nw5,nw6,nw7,nw8,nw8b,nw9,nw10,nw11,nw13,ceh1,ceh2,ceh3,ceh4,ceh5,ceh6,ceh7,ceh8,ceh9,ceh10,ceh11,ceh13,ceh14,ceh15,ceh16,ceh17,ceh18,ceh19,ceh20,ceh21,ceh22,ceh23,ceh24,ceh25,ceh26,ceh27,ceh28,ceh30,ceh31,Ceh32,ceh33,ceh34,ceh36,ceh37,ceh39,ceh40,ceh41,ceh42,WMC1,WMC2,wmc3,wmc4,L7,D5,D6,D7,D8,D9,D10,D15,D17,D25,D38,D41,T41a,T41b,T41c,T41d,D43,D44,FE1,FE2,FE3,llyn rhos
2016-06-01,10.963,10.924,10.306000000000001,9.15,9.216000000000001,5.444999999999999,6.101,7.384,,6.02,4.47,10.89,11.34,11.52,10.261999999999999,10.3,3.202,3.9090000000000003,9.168,8.131,5.058999999999999,5.254,7.5729999999999995,4.518,3.194,10.465,13.86,5.0840000000000005,5.3870000000000005,3.9810000000000003,4.494,3.7900000000000005,7.6080000000000005,3.292,2.8009999999999997,9.537344773790952,5.688,8.476,10.16,10.59,10.216,7.109999999999999,4.890000000000001,9.629999999999999,7.289999999999999,9.2,4.84,,7.6899999999999995,7.4799999999999995,6.9,3.18,6.955,4.1419999999999995,7.56,11.47,9.309999999999999,10.18,10.455,9.375,9.225999999999999,8.856,9.392999999999999,10.211,7.809,5.001,4.111,5.46,5.12,5.51,5.56,5.7700000000000005,6.457,5.260000000000001,8.18,7.109999999999999,,7.72
2016-07-01,10.793,10.704,10.066,8.77,8.786,5.175,5.881,7.214,,5.9,4.36,10.7,11.129999999999999,11.33,10.001999999999999,10.15,3.162,3.749,8.998,7.981,4.869,5.053999999999999,7.353,4.388,2.904,10.365,13.67,4.904,5.227,3.9010000000000002,4.324,3.7,7.498,3.162,2.671,,5.327999999999999,8.476,9.89,10.41,9.946,6.999999999999999,4.79,9.51,7.1899999999999995,9.05,4.7299999999999995,,7.449999999999999,7.239999999999999,6.7,3.0500000000000003,6.745,3.9219999999999997,7.4399999999999995,11.29,9.17,9.94,10.215,9.175,8.846,8.616,9.183,10.001000000000001,7.579000000000001,4.791,3.8909999999999996,5.38,4.92,5.28,5.34,5.5600000000000005,6.257,5.010000000000001,8.04,7.009999999999999,,7.68
2016-08-01,10.703,10.614,9.976,8.71,8.746,5.0249999999999995,5.761,7.074,,5.77,4.28,10.58,11.04,11.26,9.882,10.02,3.192,3.649,8.957999999999998,8.011000000000001,4.779,4.944,7.202999999999999,4.298,2.8539999999999996,10.235,13.49,4.7940000000000005,5.147,3.821,4.184,3.6400000000000006,7.368,3.0719999999999996,2.5909999999999997,,5.298,8.386,9.9,10.39,9.856,6.869999999999999,4.69,9.389999999999999,7.06,8.92,4.619999999999999,,7.31,7.109999999999999,6.57,2.95,6.665,3.782,7.31,11.23,9.07,9.85,10.125,9.065000000000001,8.786,8.495999999999999,9.073,9.891,7.479,4.661,3.8709999999999996,5.33,4.88,5.23,5.29,5.510000000000001,6.177,4.95,7.8999999999999995,6.889999999999999,,7.68
2016-09-01,10.583,10.524000000000001,9.886000000000001,8.620000000000001,8.676,4.864999999999999,5.691,6.964,,5.68,4.26,10.46,10.95,11.16,9.792,9.92,3.2220000000000004,3.609,8.888,7.981,4.669,4.843999999999999,7.1129999999999995,4.247999999999999,2.774,10.145,13.34,4.684,5.077,3.781,4.134,3.62,7.2780000000000005,3.022,2.601,,5.168,8.314852459016393,9.82,10.3,9.786,6.779999999999999,4.630000000000001,9.299999999999999,6.97,8.82,4.72,,7.199999999999999,7.039999999999999,6.49,2.94,6.585,3.702,7.2299999999999995,11.12,8.989999999999998,9.76,10.035,8.995000000000001,8.696,8.395999999999999,8.972999999999999,9.811,7.399,4.601,3.7509999999999994,5.22,4.79,5.14,5.1899999999999995,5.4,6.077,4.8500000000000005,7.799999999999999,6.799999999999999,,7.7
2016-10-01,10.483,10.404,9.776,8.540000000000001,8.596,4.785,5.601,6.864,,5.6,4.140000000000001,10.36,10.82,11.05,9.681999999999999,9.83,3.132,3.529,8.777999999999999,7.871,4.539,4.724,7.183,4.167999999999999,2.6839999999999997,10.014999999999999,13.14,4.614000000000001,5.007000000000001,3.7210000000000005,4.034,3.5500000000000003,7.178000000000001,2.9419999999999997,2.4909999999999997,,5.068,8.246,9.73,10.22,9.686,6.699999999999999,4.57,9.19,6.89,8.71,4.52,,7.09,6.949999999999999,6.390000000000001,2.89,6.485,3.602,7.1499999999999995,11.02,8.879999999999999,9.66,9.985,8.875,8.586,8.266,8.863,9.691,7.299,4.511,3.6709999999999994,5.14,4.7,5.07,5.12,5.3100000000000005,5.987,4.75,7.699999999999999,6.739999999999999,,7.6899999999999995
2016-11-01,10.583,10.614,9.946000000000002,8.72,8.776,4.895,5.710999999999999,7.014,,5.77,4.22,10.47,11.03,11.27,9.841999999999999,9.870000000000001,3.132,3.699,9.068,8.171000000000001,4.7589999999999995,4.814,7.082999999999999,4.308,2.904,10.105,13.07,4.644,5.067,3.7510000000000003,4.144,3.5700000000000003,7.258,3.002,2.5709999999999997,,5.258,8.566,10.0,10.540000000000001,9.886,6.779999999999999,4.65,9.25,6.959999999999999,8.74,4.619999999999999,,7.17,7.039999999999999,6.49,2.97,6.625,3.7219999999999995,7.199999999999999,11.23,9.09,9.82,10.135,9.075000000000001,8.756,8.436,9.073,9.881,7.469,4.741,3.8809999999999993,5.32,4.88,5.23,5.31,5.5,6.167,4.930000000000001,7.77,6.789999999999999,,7.72
2016-12-01,10.642999999999999,10.584,9.946000000000002,8.67,8.736,4.835,5.670999999999999,6.924,,5.65,4.18,10.370000000000001,11.0,11.24,9.792,9.85,3.152,3.619,9.068,8.161,4.749,4.834,7.042999999999999,4.308,2.8739999999999997,9.915,12.97,4.5840000000000005,5.037000000000001,3.7310000000000003,4.1240000000000006,3.5700000000000003,7.188000000000001,3.032,2.621,,5.2379999999999995,8.536,9.98,10.46,9.905999999999999,6.7299999999999995,4.61,9.149999999999999,6.89,8.72,4.59,,7.14,7.01,6.49,2.95,6.605,3.6519999999999997,7.199999999999999,11.2,9.12,9.82,10.155,9.055,8.716,8.386,9.023,9.851,7.439,4.601,3.8609999999999998,5.31,4.8500000000000005,5.23,5.29,5.48,6.147,4.930000000000001,7.709999999999999,6.759999999999999,,7.74
2017-01-01,10.753,10.684000000000001,10.036000000000001,8.83,8.901,4.915,5.771,6.989000000000001,,5.7,4.23,10.425,11.09,11.35,9.882,9.875,3.222,3.694,9.197999999999999,8.336,4.848999999999999,4.944,7.117999999999999,4.348,3.009,9.905,12.96,4.619,5.082000000000001,3.7510000000000003,4.194,3.6000000000000005,7.198,3.082,2.7009999999999996,,5.428,8.691,10.175,10.625,10.036,6.734999999999999,4.630000000000001,9.16,6.89,8.745,4.64,,7.215,7.1,6.5600000000000005,3.005,6.7,3.7219999999999995,7.209999999999999,11.305,9.209999999999999,9.945,10.305,9.17,8.841,8.491,9.128,9.951,7.564,4.671,3.9859999999999998,5.43,4.96,5.335,5.3999999999999995,5.6000000000000005,6.2620000000000005,5.07,7.7299999999999995,6.77,,7.76
2017-02-01,10.863,10.784,10.126000000000001,8.99,9.066,4.994999999999999,5.8709999999999996,7.054,,5.75,4.28,10.48,11.18,11.459999999999999,9.972,9.9,3.292,3.769,9.328,8.511000000000001,4.949,5.053999999999999,7.193,4.388,3.1439999999999997,9.895,12.95,4.654,5.127000000000001,3.7710000000000004,4.264,3.6300000000000003,7.208,3.1319999999999997,2.7809999999999997,,5.617999999999999,8.846,10.370000000000001,10.790000000000001,10.166,6.739999999999999,4.65,9.17,6.89,8.77,4.6899999999999995,,7.289999999999999,7.1899999999999995,6.630000000000001,3.06,6.795,3.792,7.22,11.41,9.299999999999999,10.07,10.455,9.285,8.966,8.596,9.233,10.051,7.689,4.741,4.111,5.55,5.07,5.4399999999999995,5.51,5.720000000000001,6.377,5.210000000000001,7.749999999999999,6.779999999999999,,7.78
2017-03-01,10.983,10.914,10.376000000000001,9.17,9.256,5.085,5.951,7.104,,5.86,4.37,10.57,11.319999999999999,11.59,10.091999999999999,10.030000000000001,3.3120000000000003,3.839,9.488,8.541,5.098999999999999,5.204,7.313,4.478,3.2539999999999996,10.024999999999999,13.12,4.744,5.2170000000000005,3.8910000000000005,4.3740000000000006,3.7100000000000004,7.3580000000000005,3.202,2.8209999999999997,,5.728,8.936,10.41,10.860000000000001,10.366,6.89,4.7700000000000005,9.29,7.039999999999999,8.9,4.779999999999999,,7.39,7.329999999999999,6.7700000000000005,3.17,6.9350000000000005,3.8819999999999997,7.359999999999999,11.55,9.45,10.24,10.584999999999999,9.435,9.126,8.725999999999999,9.392999999999999,10.211,7.829000000000001,4.851,4.210999999999999,5.7,5.19,5.59,5.6499999999999995,5.86,6.527,5.3500000000000005,7.889999999999999,6.919999999999999,5.74,7.79
2017-04-01,10.663,10.564,10.046000000000001,8.72,8.776,4.895,5.701,6.974,,5.73,4.2,10.39,11.01,11.25,9.822,9.91,3.202,3.629,9.127999999999998,8.051,4.808999999999999,4.9639999999999995,7.122999999999999,4.278,2.8539999999999996,9.924999999999999,13.09,4.634,5.067,3.7710000000000004,4.174,3.6100000000000003,7.228000000000001,3.1119999999999997,2.681,,5.288,8.476,10.020000000000001,10.44,10.006,6.779999999999999,4.640000000000001,9.18,6.93,8.79,4.609999999999999,,7.2299999999999995,7.1,6.57,2.98,6.665,3.7119999999999997,7.249999999999999,11.22,9.209999999999999,9.91,10.254999999999999,9.145,8.815999999999999,8.466,9.113,9.931000000000001,7.489,4.621,3.8409999999999997,5.33,4.87,5.23,5.3,5.5200000000000005,6.187,4.94,7.799999999999999,6.809999999999999,5.557049180327869,7.72
2017-05-01,10.483,10.354,9.836,8.55,8.606,4.755,5.561,6.804,,5.58,4.11,10.23,10.829999999999998,11.05,9.642,9.75,3.172,3.5090000000000003,8.888,7.871,4.598999999999999,4.794,6.962999999999999,4.128,2.6439999999999997,9.785,12.93,4.524,4.947000000000001,3.6810000000000005,4.034,3.5200000000000005,7.078,3.022,2.6109999999999998,,5.058,8.266,9.780000000000001,10.26,9.786,6.629999999999999,4.53,9.03,6.779999999999999,8.61,4.5,,7.06,6.9399999999999995,6.4,2.87,6.495,3.562,7.109999999999999,11.0,9.0,9.7,10.024999999999999,8.945,8.606,8.296,8.933,9.731,7.299,4.481,3.5809999999999995,5.14,4.69,5.04,5.109999999999999,5.29,5.987,4.74,7.629999999999999,6.679999999999999,5.38,7.68
2017-06-01,10.492999999999999,10.414,9.846,8.59,8.646,4.725,5.531,6.784000000000001,,5.54,4.1,10.23,10.85,11.08,9.652,9.71,3.122,3.519,8.947999999999999,7.961,4.5889999999999995,4.784,6.943,4.128,2.7439999999999998,9.725,12.92,4.5040000000000004,4.9270000000000005,3.6810000000000005,4.014,3.5300000000000002,7.0680000000000005,3.002,2.621,,5.168,8.366,9.91,10.370000000000001,9.770878048780487,6.6,4.5200000000000005,9.0,6.76,8.58,4.55,,7.05,6.9799999999999995,6.380000000000001,2.92,6.495,3.542,7.079999999999999,11.04,8.989999999999998,9.72,10.065,8.965,8.666,8.296,8.943,9.721,7.339,4.471,3.6809999999999996,5.17,4.720000000000001,5.1,5.16,5.33,5.997,4.673934426229509,7.589999999999999,6.6499999999999995,5.37,7.6899999999999995
2017-07-01,10.333,10.264,9.646,8.44,8.496,4.625,5.566294117647058,6.654,,5.45,4.01,10.09,10.7,10.93,9.511999999999999,9.6,3.1420000000000003,3.439,8.758,7.9110000000000005,4.5889999999999995,4.644,6.833,4.028,2.564,9.745,12.81,4.5040000000000004,4.857,3.6710000000000003,3.954,3.45,6.958,2.9319999999999995,2.521,,4.938,8.256,9.74,10.16,,6.51,4.44,8.889999999999999,6.6499999999999995,8.47,4.4399999999999995,,6.97,6.83,6.260000000000001,2.8000000000000003,6.355,3.452,6.989999999999999,10.89,8.82,9.57,9.875,8.815000000000001,8.486,8.136,8.783,9.581,7.179,4.401,3.5309999999999997,5.02,4.58,4.93,4.99,5.2,5.8469999999999995,4.61,7.4799999999999995,6.569999999999999,5.28,7.68
2017-08-01,10.242999999999999,10.164,9.639260869565218,8.34,8.386000000000001,4.5249999999999995,,6.659000000000001,,5.35,3.9299999999999997,9.91,10.579999999999998,10.84,9.392,9.48,2.902,3.3689999999999998,8.628,7.721,,4.534,6.702999999999999,3.8579999999999997,2.484,9.504999999999999,12.66,,4.757000000000001,3.5210000000000004,3.864,3.3600000000000003,6.848000000000001,2.8219999999999996,2.461,,4.868,8.346,9.58,10.08,,6.409999999999999,4.34,8.77,6.56,8.370000000000001,4.359999999999999,,6.81,6.77,6.15,2.71,6.235,3.312,6.869999999999999,10.79,8.69,9.43,9.764999999999999,8.855,8.376,8.036,8.663,9.451,7.059,4.351,3.4509999999999996,4.92,4.49,4.82,4.89,5.1000000000000005,5.747,4.5,7.379999999999999,6.469999999999999,5.18,7.67
2017-09-01,10.333,10.234,,8.49,8.556000000000001,4.6049999999999995,,6.664,,5.36,3.92,9.9,10.649999999999999,10.95,9.452,9.45,2.922,3.449,8.927999999999999,8.051,,4.614,6.733,4.087999999999999,2.694,9.434999999999999,12.56,,4.737,3.511,3.904,3.3400000000000003,6.798,2.872,2.511,,5.048,8.436,9.88,10.32,9.725999999999999,6.369999999999999,4.33,8.709999999999999,6.5,8.31,4.359999999999999,,6.85,6.77,6.260000000000001,2.85,6.3950000000000005,3.4819999999999998,6.859999999999999,10.91,8.94,9.59,9.944999999999999,8.895,8.546,8.175999999999998,8.853,9.611,7.229,4.371,3.6709999999999994,5.109999999999999,4.67,5.04,5.09,5.2700000000000005,5.927,4.720000000000001,7.339999999999999,6.419999999999999,5.17,7.75
2017-10-01,10.302999999999999,10.214,9.626000000000001,8.41,8.466000000000001,4.535,,6.777114754098361,,5.33,3.91,9.83,10.59,10.9,9.402,9.39,2.9720000000000004,3.409,8.898,8.091000000000001,,4.584,6.673,4.037999999999999,2.6639999999999997,9.489098360655737,12.49,,4.737,3.511,3.874,3.3500000000000005,6.748,2.832,2.5509999999999997,,4.978,8.446,9.83,10.06,9.666,6.319999999999999,4.300000000000001,8.629999999999999,6.4399999999999995,8.24,4.33,,6.779999999999999,6.67,6.16,2.8200000000000003,6.285,3.4219999999999997,6.819999999999999,10.86,8.899999999999999,9.52,9.915,8.835,8.456,8.106,8.783,9.531,7.139,4.351,3.6709999999999994,5.05,4.62,4.97,5.02,5.220000000000001,5.867,4.67,7.279999999999999,6.399999999999999,5.140000000000001,7.74
2017-11-01,10.663,10.584,10.016,8.76,8.846,4.8549999999999995,5.710999999999999,6.894,,5.71,4.22,10.23,10.969999999999999,11.26,9.751999999999999,9.68,3.132,3.729,9.398,8.531,,4.933999999999999,6.992999999999999,4.388,3.1439999999999997,9.545,12.65,,4.997,3.761,4.204000000000001,3.6100000000000003,7.058,3.022,2.691,,5.418,8.886000000000001,10.270000000000001,10.73,10.046,6.609999999999999,4.630000000000001,8.93,6.75,8.5,4.6,,7.1,7.02,6.5200000000000005,3.1,6.6850000000000005,3.7619999999999996,7.09,11.26,9.309999999999999,9.88,10.254999999999999,9.245000000000001,8.876,8.495999999999999,9.183,9.901,7.539000000000001,4.691,4.071,5.46,5.01,5.37,5.42,5.62,6.257,5.61,7.529999999999999,6.639999999999999,5.75,7.78
2017-12-01,10.902999999999999,10.874,10.346,9.17,9.236,5.045,5.931,7.0840000000000005,,5.82,4.32,10.370000000000001,11.229999999999999,11.55,9.991999999999999,9.83,3.362,3.869,9.638,8.661,,5.234,7.223,4.518,3.3539999999999996,9.674999999999999,12.79,,5.117000000000001,3.801,4.394,3.6700000000000004,7.148000000000001,3.162,2.811,,5.7379999999999995,9.216,10.41,10.9,10.395999999999999,6.699999999999999,4.69,9.03,6.83,8.66,4.779999999999999,,7.319999999999999,7.25,6.73,3.2,6.9350000000000005,3.912,7.2299999999999995,11.51,9.51,10.2,10.575,9.495000000000001,9.145999999999999,8.735999999999999,9.443,10.151,7.739,4.861,4.271,5.72,5.32,5.61,5.6899999999999995,5.87,6.517,5.380000000000001,7.699999999999999,6.789999999999999,5.65,7.83
2018-01-01,11.083,10.974,10.446,9.15,9.246,5.145,5.971,7.174,,5.93,4.38,10.52,11.41,11.7,10.101999999999999,9.97,3.322,3.9290000000000003,9.697999999999999,8.641,,5.254,7.3229999999999995,4.598,3.384,9.815,13.01,,5.197,3.8910000000000005,4.744,3.74,7.268000000000001,3.2219999999999995,2.831,,5.778,9.326,10.41,10.91,10.536,6.819999999999999,4.79,9.149999999999999,6.9399999999999995,8.79,4.84,,7.42,7.38,6.840000000000001,3.27,7.035,4.012,7.369999999999999,11.67,9.66,10.28,10.674999999999999,9.605,9.216,8.856,9.552999999999999,10.301,7.899,4.971,4.271,5.81,5.3100000000000005,5.71,5.77,5.96,6.627,5.41,7.839999999999999,6.909999999999999,5.54,7.79
2018-02-01,11.013,10.924,10.486,9.15,9.196,5.215,6.0409999999999995,7.2540000000000004,,6.04,4.41,10.66,11.36,11.62,10.101999999999999,10.14,3.302,3.879,9.648,8.441,,5.343999999999999,7.462999999999999,4.577999999999999,3.2439999999999998,10.024999999999999,13.4,,5.237,3.9610000000000003,4.494,3.7900000000000005,7.428000000000001,3.252,2.791,9.918000000000001,5.827999999999999,9.226,10.370000000000001,10.9,10.575999999999999,6.999999999999999,4.87,9.33,7.1,8.94,4.92,,7.56,7.569999999999999,7.03,3.2800000000000002,7.055,4.052,7.539999999999999,11.58,9.66,10.32,10.764999999999999,9.615,9.276,8.905999999999999,9.583,10.351,7.9190000000000005,4.991,4.141,5.77,5.24,5.68,5.74,5.96,6.627,5.340000000000001,8.03,7.049999999999999,5.640000000000001,7.76
2018-03-01,11.052999999999999,10.984,10.496,9.16,9.196,5.244999999999999,6.031,7.2940000000000005,,6.05,4.44,10.78,11.41,11.67,10.152,10.21,3.292,3.919,9.617999999999999,8.371,,5.334,7.443,4.6579999999999995,3.2439999999999998,10.114999999999998,13.64,,5.307,3.9810000000000003,4.514,3.8000000000000003,7.478000000000001,3.292,2.831,9.918000000000001,5.867999999999999,8.926,10.350000000000001,10.91,10.586,7.039999999999999,4.9,9.41,7.14,9.04,4.84,,7.58,7.5,7.08,3.25,7.095,4.061999999999999,7.539999999999999,11.629999999999999,9.68,10.34,10.785,9.615,9.296,8.956,9.613,10.391,7.939,5.011,4.161,5.8,5.3100000000000005,5.709,5.78,5.96,6.6370000000000005,5.37,8.069999999999999,7.079999999999999,5.77,7.75
2018-04-01,10.972999999999999,10.894,10.416,9.03,9.076,5.194999999999999,5.960999999999999,7.224,,5.96,4.4,10.78,11.35,11.57,10.101999999999999,10.190000000000001,3.192,3.829,9.408,8.271,,5.303999999999999,7.423,4.528,3.1039999999999996,10.165,13.73,,5.277,3.9410000000000003,4.434,3.7500000000000004,7.468,3.2319999999999998,2.731,9.788,5.718,8.726,10.22,10.74,10.536,6.999999999999999,4.8500000000000005,9.42,7.13,9.03,4.7299999999999995,5.92,7.529999999999999,7.42,6.91,3.14,6.955,3.9819999999999998,7.499999999999999,11.53,9.559999999999999,10.34,10.665,9.525,9.176,8.866,9.513,10.271,7.829000000000001,4.921,4.071,5.64,5.15,5.54,5.67,5.82,6.527,5.25,8.049999999999999,7.039999999999999,5.71,7.75
2018-05-01,10.713,10.624,10.106,8.74,8.776,4.984999999999999,5.7509999999999994,7.054,,5.8,4.22,10.55,11.08,11.3,9.872,10.01,3.112,3.669,9.088,7.971,,5.053999999999999,7.223,4.298,2.814,10.065,13.56,,5.087000000000001,3.781,4.214,3.5900000000000003,7.308,3.0719999999999996,2.601,9.428,5.268,8.386,9.92,10.41,10.046,6.84,4.680000000000001,9.29,6.9799999999999995,8.85,4.6,5.409999999999999,7.289999999999999,7.18,6.680000000000001,2.99,6.725,3.782,7.34,11.26,9.299999999999999,9.97,10.285,9.245000000000001,8.876,8.616,9.243,10.001000000000001,7.539000000000001,4.741,3.8509999999999995,5.35,4.88,5.24,5.31,5.54,6.247,5.0,7.889999999999999,6.889999999999999,5.55,7.68
2018-06-01,10.453,10.384,9.756,8.52,8.556000000000001,4.805,5.5809999999999995,6.884,,5.640000000000001,4.08,10.32,10.829999999999998,11.05,9.632,9.82,2.992,3.499,8.777999999999999,7.7010000000000005,,4.814,7.023,4.128,2.5839999999999996,9.905,13.35,,4.957000000000001,3.6510000000000002,4.046295081967213,3.4600000000000004,7.148000000000001,2.9419999999999997,2.4509999999999996,9.218,5.008,8.116,9.49,9.950000000000001,10.03709439124487,6.699999999999999,4.550000000000001,9.11,6.85,8.69,4.46,5.409999999999999,7.119999999999999,6.97,6.44,2.84,6.485,3.622,7.199999999999999,11.01,9.0,9.68,9.955,8.965,8.616,8.366,8.953,9.721,7.279,4.501,3.6709999999999994,5.09,4.640000000000001,5.12,5.05,5.28,5.9670000000000005,4.710000000000001,7.7299999999999995,6.749999999999999,5.41,7.58
2018-07-01,10.253,10.194,9.781490196078432,8.42,8.486,4.7435245901639345,5.491,6.704000000000001,,5.5,3.98,10.11,10.61,10.83,9.491999999999999,9.620000000000001,3.042,3.379,8.547999999999998,7.631,,4.644,6.882999999999999,3.9379999999999997,2.4639999999999995,9.754999999999999,13.1,,4.9270000000000005,3.5410000000000004,3.8840000000000003,3.3900000000000006,6.988,2.8519999999999994,2.351,9.028,4.9079999999999995,7.996,9.520000000000001,10.01,,6.549999999999999,4.4,8.95,6.699999999999999,8.52,4.3999999999999995,,6.97,6.869999999999999,6.25,2.74,6.335,3.492,7.049999999999999,10.78,8.7,9.47,9.885,8.725,8.496,8.145999999999999,8.793,9.491,7.109,4.351,3.3909999999999996,4.9,4.51,4.9,4.89,5.1000000000000005,5.747,4.470000000000001,7.52,6.6,5.27,7.52
2018-08-01,10.113,10.084,,8.24,8.296,,5.541406504065041,6.714108695652174,,5.36,3.9,9.97,10.479999999999999,10.68,9.331999999999999,9.48,2.9720000000000004,3.279,8.427999999999999,7.551,,4.414,6.702999999999999,3.768,2.3739999999999997,9.625,12.86,,4.747,3.4810000000000003,3.774,3.3200000000000003,6.868,2.772,2.381,8.918,4.758,7.916,9.39,9.89,,6.42,4.3100000000000005,8.82,6.59,8.36,4.27,,6.8,6.67,6.08,2.6500000000000004,6.155,3.312,6.89,10.65,8.51,9.32,9.614999999999998,8.795569105691058,8.286,7.9959999999999996,8.552999999999999,9.361,6.939,4.161,3.3109999999999995,4.779999999999999,4.38,4.72,4.77,5.050000000000001,5.627,4.36,7.389999999999999,6.479999999999999,5.16,7.57
2018-09-01,10.213,10.134,,8.31,8.346,,,,,5.29,3.88,9.975081967213114,10.53,10.83,9.361999999999998,9.39,2.9720000000000004,3.359,8.578,7.801,,4.494,6.643,3.8779999999999997,2.5039999999999996,9.524999999999999,12.71,,4.777,3.49116393442623,3.7640000000000002,3.3100000000000005,6.788,2.7619999999999996,2.411,9.118,4.838,8.166,9.59,10.08,,6.379999999999999,4.290000000000001,8.719999999999999,6.319999999999999,8.29,4.26,,6.739999999999999,6.6499999999999995,6.04,2.66,6.1450000000000005,3.322,6.829999999999999,10.79,8.6,9.39,9.695,,8.296,7.965999999999999,8.593,9.401,7.009,4.211,3.5009999999999994,4.87,4.470000000000001,4.96,4.92,5.0600000000000005,5.727,4.53,7.31,6.43,5.109999999999999,7.66
2018-10-01,10.253,10.174,,8.34,8.386000000000001,4.555,,6.734,,5.46,3.94,9.98,10.54,10.84,9.392,9.43,3.042,3.3890000000000002,8.707999999999998,7.891,,4.494,6.723,3.9879999999999995,2.594,9.465,12.57,,4.727,3.5010000000000003,3.8840000000000003,3.3800000000000003,6.848000000000001,2.8019999999999996,2.411,9.178,4.9079999999999995,8.266,9.620000000000001,10.14,,6.409999999999999,4.37,8.73,6.52,8.3,4.35,,6.789999999999999,6.83,6.17,2.8000000000000003,6.265000000000001,3.4319999999999995,6.999999999999999,10.8,8.76,9.43,9.764999999999999,,8.386,8.056,8.713,9.481,7.099,4.341,3.5609999999999995,4.95,4.54,4.89,4.96,5.24,5.827,4.61,7.279999999999999,6.539999999999999,5.220000000000001,7.72
2018-11-01,10.503,10.434000000000001,9.886000000000001,8.67,8.746,4.785,5.691,6.804,,5.62,4.15,10.13,10.799999999999999,11.11,9.622,9.58,3.202,3.629,9.117999999999999,8.351,,4.763999999999999,6.933,4.228,3.024,9.614999999999998,12.629999999999999,,4.947000000000001,3.6910000000000003,4.104,3.5600000000000005,7.008,2.9719999999999995,2.631,9.658,5.278,8.676,10.14,10.51,,6.58,4.550000000000001,8.899999999999999,6.6899999999999995,8.45,4.58,5.409999999999999,7.039999999999999,6.949999999999999,6.4,3.0300000000000002,6.545,3.642,7.17,11.07,9.049999999999999,9.76,10.065,9.005,8.696,8.325999999999999,8.963,9.751000000000001,7.399,4.5809999999999995,3.9509999999999996,5.3,4.8500000000000005,5.22,5.26,5.45,6.087,4.960000000000001,7.529999999999999,6.709999999999999,5.4,7.77
2018-12-01,10.733,10.674,10.126000000000001,8.81,8.876,4.944999999999999,5.801,7.0440000000000005,,5.84,4.28,10.32,11.069999999999999,11.37,9.831999999999999,9.76,3.1820000000000004,3.799,9.377999999999998,8.381,,5.024,7.1129999999999995,4.438,3.2039999999999997,9.735,12.78,,5.097,3.8110000000000004,4.284,3.66,7.168,3.082,2.681,9.828,5.468,8.836,10.24,10.68,,6.749999999999999,4.71,9.07,6.84,8.6,4.72,5.64,7.22,7.1,6.65,3.17,6.755,3.832,7.34,11.33,9.37,10.04,10.344999999999999,9.255,8.876,8.536,9.213,10.031,7.619000000000001,4.791,4.090999999999999,5.55,5.0600000000000005,5.4399999999999995,5.51,5.94,6.357,5.17,7.6899999999999995,6.869999999999999,5.57,7.79
2019-01-01,10.642999999999999,10.564,10.056000000000001,8.84,8.886000000000001,4.904999999999999,5.721,6.904,,5.65,4.16,10.22,10.989999999999998,11.28,9.722,9.72,3.052,3.6390000000000002,9.258,8.331,,5.053999999999999,7.082999999999999,4.268,3.114,9.705,12.78,,4.977,3.7010000000000005,4.174,3.5300000000000002,7.0680000000000005,2.9819999999999998,2.581,9.748,5.4879999999999995,8.726,10.190000000000001,10.610000000000001,,6.629999999999999,4.57,8.969999999999999,6.77,8.59,4.64,5.59,7.18,7.08,6.54,3.0300000000000002,6.705,3.7219999999999995,7.18,11.24,9.29,9.89,10.264999999999999,9.205,8.846,8.495999999999999,9.153,9.901,7.549,4.661,4.010999999999999,5.5,4.98,5.38,5.45,5.640000000000001,6.277,5.140000000000001,7.6499999999999995,6.719999999999999,5.42,7.7299999999999995
2019-02-01,10.623,10.524000000000001,10.056000000000001,8.82,8.876,4.845,5.681,6.884,,5.66,4.140000000000001,10.24,10.959999999999999,11.23,9.741999999999999,9.72,3.052,3.589,9.248,8.231,,5.024,7.042999999999999,4.247999999999999,3.024,9.625,12.76,,4.847,3.7010000000000005,4.1240000000000006,3.5200000000000005,7.058,2.9419999999999997,2.541,9.708,5.418,8.626,10.15,10.55,,6.619999999999999,4.550000000000001,8.94,6.74,8.56,4.529999999999999,5.51,7.1499999999999995,7.08,6.53,3.04,6.6850000000000005,3.7119999999999997,7.18,11.2,9.26,9.91,10.245,9.175,8.876,8.475999999999999,9.142999999999999,9.901,7.529,4.611,3.941,5.3999999999999995,4.91,5.31,5.37,5.58,6.227,5.050000000000001,7.629999999999999,6.6899999999999995,5.41,7.7299999999999995
