Easting,Northing,Thickness_m
242750,362750.0,9.127056398396434
242800,362750.0,9.18399034571657
242850,362750.0,9.22528983283251
242900,362750.0,9.258150717540442
242950,362750.0,9.286264160238714
243000,362750.0,9.311547826398169
243050,362750.0,9.335022222491903
243100,362750.0,9.357245294150509
243150,362750.0,9.378533158169578
243200,362750.0,9.3990742395409
243250,362750.0,9.418987976901969
243300,362750.0,9.438354396380138
243350,362750.0,9.457228937480314
243400,362750.0,9.475650324080632
243450,362750.0,9.493645354074742
243500,362750.0,9.511232271326348
243550,362750.0,9.528423317451198
241100,362800.0,11.624679166028054
241150,362800.0,11.577302594080626
241200,362800.0,11.51468081878487
241250,362800.0,11.434367217568255
241300,362800.0,11.339667082510037
241350,362800.0,11.259278926088832
241400,362800.0,11.248308879525275
241450,362800.0,11.280474977867648
241500,362800.0,11.263469445878977
241550,362800.0,11.170873931992103
241600,362800.0,11.018755182217118
241650,362800.0,10.797965965802867
241700,362800.0,10.42819187985092
241750,362800.0,9.532815904972583
241800,362800.0,0.5
241850,362800.0,9.859190383557843
241900,362800.0,10.770027855464285
241950,362800.0,10.77488561490162
242000,362800.0,10.744010982158043
242050,362800.0,10.822859313181661
242100,362800.0,11.005230722008823
242150,362800.0,10.865463214140698
242200,362800.0,10.466637706636542
242250,362800.0,10.145107979686605
242300,362800.0,9.872576794319619
242350,362800.0,9.605409370672518
242400,362800.0,9.318102690645908
242450,362800.0,9.018372850325573
242500,362800.0,8.808036947361337
242550,362800.0,8.788984131035184
242600,362800.0,8.857040848703196
242650,362800.0,8.93520888224239
242700,362800.0,9.012420837513849
242750,362800.0,9.07684101336208
242800,362800.0,9.127286797475213
242850,362800.0,9.168060101573145
242900,362800.0,9.202840209909596
242950,362800.0,9.233861090684663
243000,362800.0,9.26238003690451
243050,362800.0,9.289101118730903
243100,362800.0,9.314429558285324
243150,362800.0,9.338614599306865
243200,362800.0,9.36182552442939
243250,362800.0,9.38418820412494
243300,362800.0,9.405800618105024
243350,362800.0,9.426739252569964
243400,362800.0,9.447062734305016
243450,362800.0,9.466815127280558
243500,362800.0,9.486029238142194
243550,362800.0,9.504729609425695
243600,362800.0,9.522934930281721
241000,362850.0,11.761789695575064
241050,362850.0,11.740343452796715
241100,362850.0,11.70684486994102
241150,362850.0,11.657141242712836
241200,362850.0,11.584879657537869
241250,362850.0,11.478137474791353
241300,362850.0,11.31317458806584
241350,362850.0,11.092532665800828
241400,362850.0,11.139596493935791
241450,362850.0,11.404297954656691
241500,362850.0,11.456995086226456
241550,362850.0,11.331047945298875
241600,362850.0,11.158192559196321
241650,362850.0,10.951445245647434
241700,362850.0,10.656435562346207
241750,362850.0,10.17717970760701
241800,362850.0,9.818098245381869
241850,362850.0,10.947410277142893
241900,362850.0,12.334898850628262
241950,362850.0,10.949778689217174
242000,362850.0,10.720909117211859
242050,362850.0,10.654139100509976
242100,362850.0,10.612308716280047
242150,362850.0,10.492838536941502
242200,362850.0,10.285424774342745
242250,362850.0,10.04814366582001
242300,362850.0,9.795804192229419
242350,362850.0,9.507911962440089
242400,362850.0,9.135290542504674
242450,362850.0,8.582763396864346
242500,362850.0,8.047457426288632
242550,362850.0,8.381181230315743
242600,362850.0,8.712749812675483
242650,362850.0,8.871581469624637
242700,362850.0,8.959537065894262
242750,362850.0,9.01968642312798
242800,362850.0,9.06749043047931
242850,362850.0,9.10883242730289
242900,362850.0,9.1461122928183
242950,362850.0,9.180484666190129
243000,362850.0,9.212603561973578
243050,362850.0,9.242862075742943
243100,362850.0,9.271513165613737
243150,362850.0,9.298746528428888
243200,362850.0,9.324726550596205
243250,362850.0,9.349601833108064
243300,362850.0,9.373502145235053
243350,362850.0,9.396534446251849
243400,362850.0,9.418782598131331
243450,362850.0,9.440310503090554
243500,362850.0,9.46116666100117
243550,362850.0,9.481388458191798
243600,362850.0,9.501005449429872
243650,362850.0,9.520041626854395
240950,362900.0,11.853849574304531
241000,362900.0,11.848506241809513
241050,362900.0,11.833542470216647
